,Unnamed: 0,data
329,329,1033.1642367296708
330,330,937.4270101601262
331,331,843.6843091441135
332,332,972.3312073469393
333,333,1061.0875944791214
334,334,950.3914262580853
335,335,1033.1642367296708
336,336,1038.1505506135013
337,337,935.432484606594
338,338,1024.188871738776
339,339,1025.186134515542
340,340,960.3640540257462
341,341,1022.194346185244
342,342,980.3093095610681
343,343,935.432484606594
344,344,972.3312073469393
345,345,1036.1560250599691
346,346,1024.188871738776
347,347,1079.038324460911
348,348,1018.2052950781795
349,349,842.6870463673474
350,350,783.8485425381481
351,351,854.6541996885405
352,352,1001.251827873156
353,353,1179.7618649142864
354,354,1142.863142173941
355,355,1174.775551030456
356,356,1102.9726311032973
357,357,1028.1779228458404
358,358,1064.0793828094197
359,359,1077.043798907379
360,360,1060.0903317023553
361,361,1007.2354045337526
362,362,1049.1204411579283
363,363,1060.0903317023553
364,364,1044.1341272740979
365,365,1068.068433916484
366,366,1115.9370472012565
367,367,1100.9781055497651
368,368,1109.95347054066
369,369,1103.9698938800634
370,370,1034.161499506437
371,371,1034.161499506437
372,372,1049.1204411579283
373,373,973.3284701237054
374,374,1055.1040178185249
375,375,1106.9616822103617
376,376,1035.158762283203
377,377,1107.9589449871278
378,378,1052.1122294882266
379,379,817.7554769481951
380,380,773.8759147704872
381,381,780.8567542078498
382,382,751.9361336816331
383,383,847.6733602511779
384,384,851.6624113582423
385,385,966.3476306863428
386,386,983.3010978913663
387,387,907.5091268571434
388,388,913.49270351774
389,389,908.5063896339095
390,390,839.6952580370491
391,391,919.4762801783365
392,392,1001.251827873156
393,393,932.4406962762957
394,394,938.4242729368923
395,395,923.4653312854009
396,396,893.5474479824181
397,397,1004.2436162034542
398,398,1018.2052950781795
399,399,1032.1669739529048
400,400,1044.1341272740979
401,401,880.5830318844589
402,402,856.6487252420727
403,403,849.6678858047101
404,404,831.7171558229204
405,405,1056.101280595291
406,406,1082.0301127912094
407,407,981.3065723378342
408,408,1061.0875944791214
409,409,941.4160612671906
410,410,898.5337618662486
411,411,985.2956234448985
412,412,952.3859518116175
413,413,848.670623027944
414,414,961.3613168025123
415,415,965.3503679095767
416,416,878.5885063309267
417,417,996.2655139893255
418,418,1023.19160896201
419,419,1002.249090649922
420,420,1092.0027405588703
421,421,1027.1806600690743
422,422,987.2901489984307
423,423,934.4352218298279
424,424,889.5583968753538
425,425,945.4051123742549
426,426,1001.251827873156
427,427,1016.2107695246473
428,428,1084.0246383447416
429,429,974.3257329004715
430,430,931.4434334995296
431,431,912.4954407409739
432,432,854.6541996885405
433,433,972.3312073469393
434,434,909.5036524106756
435,435,1051.1149667114605
436,436,1035.158762283203
437,437,998.2600395428576
438,438,1020.1998206317116
439,439,1010.2271928640507
440,440,942.4133240439567
441,441,1000.2545650963898
442,442,974.3257329004715
443,443,915.4872290712722
444,444,816.758214171429
445,445,784.8458053149142
446,446,898.5337618662486
447,447,898.5337618662486
448,448,951.3886890348514
449,449,817.7554769481951
450,450,818.7527397249612
451,451,814.7636886178968
452,452,758.9169731189958
453,453,852.6596741350083
454,454,821.7445280552595
455,455,855.6514624653066
456,456,800.8020097431717
457,457,874.5994552238624
458,458,824.7363163855578
459,459,849.6678858047101
460,460,843.6843091441135
461,461,956.3750029186818
462,462,1107.9589449871278
463,463,959.3667912489801
464,464,972.3312073469393
465,465,1007.2354045337526
466,466,975.3229956772376
467,467,1023.19160896201
468,468,1035.158762283203
469,469,1060.0903317023553
470,470,1110.950733317426
471,471,1127.9042005224496
472,472,1122.9178866386192
473,473,1137.8768282901106
474,474,1108.9562077638939
475,475,1121.920623861853
476,476,1119.926098308321
477,477,1093.0000033356364
478,478,1083.0273755679755
479,479,1033.1642367296708
480,480,1011.2244556408169
481,481,1046.12865282763
482,482,948.3969007045531
483,483,1060.0903317023553
484,484,1040.1450761670335
485,485,898.5337618662486
486,486,931.4434334995296
487,487,1003.2463534266882
488,488,1082.0301127912094
489,489,1079.038324460911
490,490,1041.1423389437996
491,491,1024.188871738776
492,492,1022.194346185244
493,493,967.3448934631089
494,494,984.2983606681324
495,495,1009.2299300872847
496,496,1034.161499506437
497,497,1004.2436162034542
498,498,993.2737256590273
499,499,994.2709884357934
500,500,945.4051123742549
501,501,995.2682512125594
502,502,1012.2217184175829
503,503,940.4187984904245
504,504,972.3312073469393
505,505,1005.2408789802204
506,506,946.402375151021
507,507,946.402375151021
508,508,936.4297473833601
509,509,897.5364990894825
510,510,917.4817546248044
511,511,869.6131413400319
512,512,966.3476306863428
513,513,1218.655113208164
514,514,1106.9616822103617
515,515,1074.0520105770806
516,516,982.3038351146002
517,517,863.6295646794354
518,518,861.6350391259032
519,519,980.3093095610681
520,520,995.2682512125594
521,521,960.3640540257462
522,522,910.5009151874417
523,523,887.5638713218216
524,524,879.5857691076928
525,525,924.462594062167
526,526,909.5036524106756
527,527,872.6049296703302
528,528,860.6377763491371
529,529,943.4105868207228
530,530,992.2764628822612
531,531,993.2737256590273
532,532,960.3640540257462
533,533,898.5337618662486
534,534,794.8184330825751
535,535,804.7910608502359
536,536,864.6268274562015
537,537,1006.2381417569864
538,538,958.369528472214
539,539,1095.9917916659347
540,540,996.2655139893255
541,541,1032.1669739529048
542,542,1081.0328500144433
543,543,1058.0958061488232
544,544,1002.249090649922
545,545,1087.0164266750398
546,546,1056.101280595291
547,547,990.281937328729
548,548,955.3777401419158
549,549,881.580294661225
550,550,1017.2080323014135
551,551,1186.742704351649
552,552,1061.0875944791214
553,553,1093.0000033356364
554,554,1053.1094922649927
555,555,1061.0875944791214
556,556,1110.950733317426
557,557,1077.043798907379
558,558,1148.8467188345376
559,559,1125.9096749689174
560,560,1161.8111349324968
561,561,1155.8275582719002
562,562,1087.0164266750398
563,563,1117.9315727547887
564,564,1103.9698938800634
565,565,1086.0191638982737
566,566,1143.860404950707
567,567,1103.9698938800634
568,568,1132.89051440628
569,569,1108.9562077638939
570,570,1055.1040178185249
571,571,839.6952580370491
572,572,759.9142358957619
573,573,854.6541996885405
574,574,866.6213530097336
575,575,866.6213530097336
576,576,866.6213530097336
577,577,886.5666085450555
578,578,779.8594914310837
579,579,716.0346737180538
580,580,687.1140531918371
581,581,646.2262793444274
582,582,645.2290165676613
583,583,629.2728121394039
584,584,615.3111332646786
585,585,607.3330310505498
586,586,602.3467171667194
587,587,598.357666059655
588,588,589.3823010687602
589,589,583.3987244081636
590,590,581.4041988546314
591,591,576.417884970801
592,592,570.4343083102044
593,593,566.44525720314
594,594,559.4644177657774
595,595,552.4835783284148
596,596,551.4863155516487
597,597,549.4917899981165
598,598,546.5000016678182
599,599,551.4863155516487
600,600,557.4698922122452
601,601,573.4260966405027
602,602,599.3549288364211
603,603,619.300184371743
604,604,674.1496370938779
605,605,708.056571503925
606,606,709.0538342806911
607,607,771.881389216955
608,608,773.8759147704872
609,609,759.9142358957619
610,610,728.0018270392469
611,611,712.0456226109894
612,612,715.0374109412877
613,613,723.0155131554164
614,614,729.9963525927791
615,615,771.881389216955
616,616,788.8348564219785
617,617,774.8731775472532
618,618,781.8540169846159
619,619,769.8868636634228
620,620,752.9333964583992
621,621,728.0018270392469
622,622,726.0073014857147
623,623,753.9306592351653
624,624,768.8896008866567
625,625,759.9142358957619
626,626,745.9525570210366
627,627,739.96898036044
628,628,721.0209876018843
629,629,712.0456226109894
630,630,740.9662431372061
631,631,738.9717175836739
632,632,754.9279220119314
633,633,766.8950753331245
634,634,745.9525570210366
635,635,762.9060242260601
636,636,813.7664258411307
637,637,999.2573023196238
638,638,898.5337618662486
639,639,852.6596741350083
640,640,842.6870463673474
641,641,862.6323019026693
642,642,877.5912435541607
643,643,831.7171558229204
644,644,777.8649658775515
645,645,772.8786519937211
646,646,745.9525570210366
647,647,715.0374109412877
648,648,680.1332137544745
649,649,675.146899870644
650,650,684.1222648615388
651,651,714.0401481645216
652,652,797.8102214128734
653,653,853.6569369117744
654,654,877.5912435541607
655,655,871.6076668935641
656,656,841.6897835905813
657,657,815.7609513946629
658,658,777.8649658775515
659,659,801.7992725199377
660,660,800.8020097431717
661,661,813.7664258411307
662,662,797.8102214128734
663,663,797.8102214128734
664,664,800.8020097431717
665,665,765.8978125563584
666,666,757.9197103422297
667,667,771.881389216955
668,668,842.6870463673474
669,669,825.7335791623238
670,670,844.6815719208796
671,671,809.7773747340664
672,672,802.7965352967037
673,673,780.8567542078498
674,674,803.7937980734698
675,675,743.9580314675044
676,676,719.0264620483521
677,677,710.0510970574572
678,678,715.0374109412877
679,679,718.029199271586
680,680,725.0100387089486
681,681,685.1195276383049
682,682,682.1277393080067
683,683,684.1222648615388
684,684,710.0510970574572
685,685,727.0045642624808
686,686,753.9306592351653
687,687,740.9662431372061
688,688,733.9854036998435
689,689,730.9936153695452
690,690,756.4238161770805
691,691,756.4238161770805
692,692,756.4238161770805
693,693,766.8950753331245
694,694,752.9333964583992
695,695,744.9552942442705
696,696,733.9854036998435
697,697,730.9936153695452
698,698,737.9744548069078
699,699,736.9771920301417
700,700,716.0346737180538
701,701,768.8896008866567
702,702,884.5720829915233
703,703,939.4215357136584
704,704,952.3859518116175
705,705,910.5009151874417
706,706,873.6021924470963
707,707,834.7089441532187
708,708,788.8348564219785
709,709,779.8594914310837
710,710,826.7308419390899
711,711,867.6186157864997
712,712,838.697995260283
713,713,780.8567542078498
714,714,743.9580314675044
715,715,733.9854036998435
716,716,734.9826664766096
717,717,769.8868636634228
718,718,770.8841264401889
719,719,751.9361336816331
720,720,728.0018270392469
721,721,746.9498197978027
722,722,764.9005497795923
723,723,747.9470825745688
724,724,777.8649658775515
725,725,759.9142358957619
726,726,779.8594914310837
727,727,780.8567542078498
728,728,768.8896008866567
729,729,750.938870904867
730,730,728.0018270392469
731,731,706.0620459503929
732,732,694.0948926291998
733,733,679.1359509777084
734,734,687.1140531918371
735,735,718.029199271586
736,736,740.9662431372061
737,737,826.7308419390899
738,738,764.9005497795923
739,739,705.0647831736268
740,740,736.9771920301417
741,741,795.8156958593412
742,742,939.9201671020414
743,743,1084.0246383447416
744,744,1025.186134515542
745,745,978.3147840075359
746,746,912.4954407409739
747,747,834.7089441532187
748,748,803.7937980734698
749,749,819.7500025017273
750,750,839.6952580370491
751,751,889.5583968753538
752,752,859.640513572371
753,753,791.8266447522768
754,754,770.8841264401889
755,755,836.7034697067509
756,756,924.462594062167
757,757,1047.1259156043961
758,758,1054.1067550417588
759,759,968.342156239875
760,760,893.5474479824181
761,761,822.7417908320256
762,762,793.821170305809
763,763,780.8567542078498
764,764,758.9169731189958
765,765,741.9635059139722
766,766,755.9251847886975
767,767,846.6760974744118
768,768,932.4406962762957
769,769,1074.0520105770806
770,770,981.3065723378342
771,771,965.3503679095767
772,772,890.5556596521199
773,773,828.7253674926221
774,774,777.8649658775515
775,775,770.8841264401889
776,776,769.8868636634228
777,777,772.8786519937211
778,778,772.8786519937211
779,779,776.8677031007854
780,780,744.9552942442705
781,781,683.1250020847727
782,782,694.0948926291998
783,783,746.9498197978027
784,784,797.8102214128734
785,785,783.8485425381481
786,786,740.9662431372061
787,787,725.0100387089486
788,788,721.0209876018843
789,789,738.9717175836739
790,790,748.9443453513348
791,791,723.0155131554164
792,792,710.0510970574572
793,793,695.0921554059659
794,794,711.0483598342233
795,795,766.8950753331245
796,796,787.8375936452125
797,797,742.9607686907383
798,798,808.7801119573003
799,799,757.9197103422297
800,800,771.881389216955
801,801,841.6897835905813
802,802,905.5146013036112
803,803,869.6131413400319
804,804,827.728104715856
805,805,758.9169731189958
806,806,722.0182503786504
807,807,695.0921554059659
808,808,669.1633232100475
809,809,672.1551115403457
810,810,660.1879582191526
811,811,642.2372282373631
812,812,663.1797465494509
813,813,663.1797465494509
814,814,685.1195276383049
815,815,735.9799292533756
816,816,780.8567542078498
817,817,781.8540169846159
818,818,766.8950753331245
819,819,708.056571503925
820,820,703.0702576200946
821,821,710.0510970574572
822,822,702.0729948433285
823,823,680.1332137544745
824,824,708.056571503925
825,825,774.8731775472532
826,826,921.4708057318687
827,827,906.5118640803773
828,828,871.6076668935641
829,829,835.7062069299848
830,830,767.8923381098906
831,831,709.0538342806911
832,832,696.089418182732
833,833,699.0812065130302
834,834,757.9197103422297
835,835,815.7609513946629
836,836,780.8567542078498
837,837,745.9525570210366
838,838,730.9936153695452
839,839,782.851279761382
840,840,880.5830318844589
841,841,897.5364990894825
842,842,953.3832145883836
843,843,1003.2463534266882
844,844,1024.188871738776
845,845,986.2928862216646
846,846,901.5255501965469
847,847,763.9032870028262
848,848,715.0374109412877
849,849,691.1031042989015
850,850,673.1523743171118
851,851,703.0702576200946
852,852,757.9197103422297
853,853,981.3065723378342
854,854,975.3229956772376
855,855,933.4379590530618
856,856,892.550185205652
857,857,770.8841264401889
858,858,701.0757320665624
859,859,690.1058415221354
860,860,681.1304765312406
861,861,721.0209876018843
862,862,729.9963525927791
863,863,765.8978125563584
864,864,884.5720829915233
865,865,919.4762801783365
866,866,881.580294661225
867,867,868.6158785632658
868,868,803.7937980734698
869,869,791.8266447522768
870,870,777.8649658775515
871,871,769.8868636634228
872,872,770.8841264401889
873,873,792.8239075290429
874,874,845.6788346976457
875,875,850.6651485814762
876,876,922.4680685086348
877,877,1015.2135067478813
878,878,982.3038351146002
879,879,1031.1697111761387
880,880,962.3585795792784
881,881,861.6350391259032
882,882,777.8649658775515
883,883,736.9771920301417
884,884,698.0839437362641
885,885,686.116790415071
886,886,752.9333964583992
887,887,840.1938894254322
888,888,927.4543823924653
889,889,875.5967180006285
890,890,914.4899662945061
891,891,898.5337618662486
892,892,882.5775574379911
893,893,871.6076668935641
894,894,795.8156958593412
895,895,777.8649658775515
896,896,774.8731775472532
897,897,760.911498672528
898,898,747.9470825745688
899,899,721.0209876018843
900,900,724.0127759321825
901,901,710.0510970574572
902,902,817.7554769481951
903,903,817.7554769481951
904,904,817.7554769481951
905,905,860.6377763491371
906,906,862.6323019026693
907,907,837.700732483517
908,908,866.6213530097336
909,909,930.4461707227636
910,910,914.4899662945061
911,911,906.5118640803773
912,912,863.6295646794354
913,913,802.7965352967037
914,914,776.8677031007854
915,915,761.908761449294
916,916,835.7062069299848
917,917,1014.2162439711151
918,918,970.3366817934071
919,919,820.7472652784934
920,920,765.8978125563584
921,921,734.9826664766096
922,922,724.0127759321825
923,923,711.0483598342233
924,924,710.0510970574572
925,925,702.0729948433285
926,926,718.029199271586
927,927,762.9060242260601
928,928,777.8649658775515
929,929,808.7801119573003
930,930,838.697995260283
931,931,861.6350391259032
932,932,876.5939807773946
933,933,824.7363163855578
934,934,872.6049296703302
935,935,816.758214171429
936,936,726.0073014857147
937,937,713.0428853877555
938,938,723.0155131554164
939,939,742.9607686907383
940,940,741.9635059139722
941,941,721.0209876018843
942,942,710.0510970574572
943,943,693.0976298524337
944,944,685.1195276383049
945,945,670.1605859868135
946,946,657.1961698888543
947,947,642.2372282373631
948,948,653.2071187817901
949,949,668.1660604332814
950,950,814.7636886178968
951,951,872.6049296703302
952,952,899.5310246430147
953,953,826.7308419390899
954,954,824.7363163855578
955,955,882.5775574379911
956,956,1000.2545650963898
957,957,940.4187984904245
958,958,936.4297473833601
959,959,889.5583968753538
960,960,829.7226302693882
961,961,756.9224475654636
962,962,745.9525570210366
963,963,796.8129586361073
964,964,938.4242729368923
965,965,817.7554769481951
966,966,765.8978125563584
967,967,796.8129586361073
968,968,950.3914262580853
969,969,1004.2436162034542
970,970,950.3914262580853
971,971,894.5447107591842
972,972,802.7965352967037
973,973,730.9936153695452
974,974,738.9717175836739
975,975,779.8594914310837
976,976,798.8074841896395
977,977,826.7308419390899
978,978,847.6733602511779
979,979,842.6870463673474
980,980,820.7472652784934
981,981,855.6514624653066
982,982,907.5091268571434
983,983,907.5091268571434
984,984,907.5091268571434
985,985,965.3503679095767
986,986,852.6596741350083
987,987,850.6651485814762
988,988,875.5967180006285
989,989,862.6323019026693
990,990,862.6323019026693
991,991,862.6323019026693
992,992,835.7062069299848
993,993,795.8156958593412
994,994,760.911498672528
995,995,762.9060242260601
996,996,797.8102214128734
997,997,909.5036524106756
998,998,886.5666085450555
999,999,850.6651485814762
1000,1000,822.7417908320256
1001,1001,806.7855864037681
1002,1002,834.7089441532187
1003,1003,938.4242729368923
1004,1004,1023.19160896201
1005,1005,966.3476306863428
1006,1006,970.3366817934071
1007,1007,934.4352218298279
1008,1008,833.7116813764526
1009,1009,788.8348564219785
1010,1010,783.8485425381481
1011,1011,773.8759147704872
1012,1012,852.6596741350083
1013,1013,878.5885063309267
1014,1014,884.5720829915233
1015,1015,844.6815719208796
1016,1016,795.8156958593412
1017,1017,753.9306592351653
1018,1018,728.0018270392469
1019,1019,752.9333964583992
1020,1020,773.8759147704872
1021,1021,764.9005497795923
1022,1022,706.0620459503929
1023,1023,682.1277393080067
1024,1024,725.0100387089486
1025,1025,751.9361336816331
1026,1026,957.3722656954479
1027,1027,941.4160612671906
1028,1028,949.3941634813192
1029,1029,957.3722656954479
1030,1030,935.432484606594
1031,1031,896.5392363127164
1032,1032,612.3193449343803
1033,1033,557.9685236006283
1034,1034,557.9685236006283
1035,1035,865.6240902329675
1036,1036,851.6624113582423
1037,1037,843.6843091441135
1038,1038,816.758214171429
1039,1039,795.8156958593412
1040,1040,808.7801119573003
1041,1041,751.9361336816331
1042,1042,788.8348564219785
1043,1043,887.5638713218216
1044,1044,935.432484606594
1045,1045,823.7390536087917
1046,1046,765.8978125563584
1047,1047,706.0620459503929
1048,1048,711.0483598342233
1049,1049,726.0073014857147
1050,1050,843.6843091441135
1051,1051,901.5255501965469
1052,1052,871.6076668935641
1053,1053,862.6323019026693
1054,1054,853.6569369117744
1055,1055,842.6870463673474
1056,1056,850.6651485814762
1057,1057,897.5364990894825
1058,1058,945.4051123742549
1059,1059,961.3613168025123
1060,1060,905.5146013036112
1061,1061,923.4653312854009
1062,1062,929.4489079459975
1063,1063,965.3503679095767
1064,1064,911.4981779642078
1065,1065,903.5200757500791
1066,1066,830.7198930461543
1067,1067,830.7198930461543
1068,1068,830.7198930461543
1069,1069,729.9963525927791
1070,1070,696.089418182732
1071,1071,665.1742721029831
1072,1072,643.2344910141292
1073,1073,630.27007491617
1074,1074,655.2016443353223
1075,1075,722.0182503786504
1076,1076,751.9361336816331
1077,1077,820.7472652784934
1078,1078,885.5693457682894
1079,1079,888.5611340985877
1080,1080,888.5611340985877
1081,1081,861.6350391259032
1082,1082,835.7062069299848
1083,1083,795.8156958593412
1084,1084,756.9224475654636
1085,1085,726.0073014857147
1086,1086,696.089418182732
1087,1087,689.1085787453693
1088,1088,711.0483598342233
1089,1089,733.9854036998435
1090,1090,740.9662431372061
1091,1091,920.4735429551026
1092,1092,967.3448934631089
1093,1093,1006.2381417569864
1094,1094,977.3175212307698
1095,1095,957.3722656954479
1096,1096,889.5583968753538
1097,1097,789.8321191987446
1098,1098,785.8430680916803
1099,1099,823.7390536087917
1100,1100,875.5967180006285
1101,1101,832.7144185996865
1102,1102,768.8896008866567
1103,1103,737.9744548069078
1104,1104,725.0100387089486
1105,1105,734.9826664766096
1106,1106,701.0757320665624
1107,1107,709.0538342806911
1108,1108,738.9717175836739
1109,1109,853.6569369117744
1110,1110,873.6021924470963
1111,1111,880.5830318844589
1112,1112,838.697995260283
1113,1113,776.8677031007854
1114,1114,721.0209876018843
1115,1115,716.0346737180538
1116,1116,766.8950753331245
1117,1117,861.6350391259032
1118,1118,875.5967180006285
1119,1119,864.6268274562015
1120,1120,852.6596741350083
1121,1121,789.8321191987446
1122,1122,752.9333964583992
1123,1123,726.0073014857147
